Date,KO,PEP
2017-06-02,35.67398452758789,93.64783477783203
2017-06-05,35.7517204284668,93.81497192382812
2017-06-06,35.743961334228516,93.6717300415039
2017-06-07,35.37857437133789,93.15440368652344
2017-06-08,35.08317565917969,92.23121643066406
2017-06-09,35.23087692260742,92.2710189819336
2017-06-12,35.2386589050293,92.50179290771484
2017-06-13,35.293514251708984,92.57344818115234
2017-06-14,35.50514221191406,93.40906524658203
2017-06-15,35.46595001220703,93.28173828125
2017-06-16,35.51297378540039,93.00318908691406
2017-06-19,35.567840576171875,93.34540557861328
2017-06-20,35.74810791015625,93.87065887451172
2017-06-21,35.44243621826172,93.4488754272461
2017-06-22,35.324859619140625,92.4381332397461
2017-06-23,35.46595001220703,93.08277893066406
2017-06-26,35.607017517089844,93.21012115478516
2017-06-27,35.3092041015625,92.2710189819336
2017-06-28,35.52081298828125,92.62117004394531
2017-06-29,35.13676452636719,91.6661605834961
2017-06-30,35.152435302734375,91.91287231445312
2017-07-03,35.0818977355957,91.87309265136719
2017-07-05,35.12892532348633,91.76168060302734
2017-07-06,34.799739837646484,91.6263656616211
2017-07-07,34.79190444946289,91.92880249023438
2017-07-10,34.784061431884766,90.94194793701172
2017-07-11,34.74488830566406,90.52012634277344
2017-07-12,34.88594055175781,91.33984375
2017-07-13,34.8232421875,90.74298095703125
2017-07-14,35.019187927246094,91.4671859741211
2017-07-17,35.058387756347656,91.4671859741211
2017-07-18,35.01134490966797,91.53086853027344
2017-07-19,35.13676452636719,91.79348754882812
2017-07-20,35.12892532348633,91.92880249023438
2017-07-21,35.293514251708984,92.82015228271484
2017-07-24,35.14460372924805,92.42224884033203
2017-07-25,35.4581184387207,92.6769027709961
2017-07-26,35.85000228881836,93.26582336425781
2017-07-27,36.14784240722656,93.38520812988281
2017-07-28,36.06161880493164,92.80424499511719
2017-07-31,35.928367614746094,92.80424499511719
2017-08-01,35.818641662597656,92.25508880615234
2017-08-02,35.73242950439453,92.00837707519531
2017-08-03,35.795127868652344,92.5575180053711
2017-08-04,35.66189956665039,92.61323547363281
2017-08-07,35.77162170410156,93.08277893066406
2017-08-08,35.74026107788086,92.8838119506836
2017-08-09,35.73242950439453,92.82015228271484
2017-08-10,35.85000228881836,92.62117004394531
2017-08-11,35.73242950439453,92.72463989257812
2017-08-14,35.897029876708984,93.78313446044922
2017-08-15,36.20269775390625,94.68243408203125
2017-08-16,36.210540771484375,94.78591918945312
2017-08-17,35.94404602050781,94.2208480834961
2017-08-18,35.795127868652344,93.59210968017578
2017-08-21,35.802974700927734,94.11737823486328
2017-08-22,35.74026107788086,93.84679412841797
2017-08-23,35.69324493408203,93.34540557861328
2017-08-24,35.59135055541992,92.49383544921875
2017-08-25,35.71675109863281,92.19938659667969
2017-08-28,35.59919357299805,91.95266723632812
2017-08-29,35.62270736694336,92.19140625
2017-08-30,35.5756721496582,92.28357696533203
2017-08-31,35.701072692871094,92.74842834472656
2017-09-01,35.881343841552734,92.8365478515625
2017-09-05,35.991085052490234,92.8606185913086
2017-09-06,36.022430419921875,93.24527740478516
2017-09-07,36.27323913574219,93.7582015991211
2017-09-08,36.288917541503906,92.19544219970703
2017-09-11,36.46133804321289,92.71634674072266
2017-09-12,36.61810302734375,92.16336822509766
2017-09-13,36.73566818237305,91.72258758544922
2017-09-14,36.42755889892578,91.51423645019531
2017-09-15,36.48286056518555,92.04317474365234
2017-09-18,36.42755889892578,92.15536499023438
2017-09-19,36.32486343383789,91.75465393066406
2017-09-20,36.16685485839844,91.02534484863281
2017-09-21,35.86664962768555,90.40025329589844
2017-09-22,35.937747955322266,89.6388931274414
2017-09-25,36.09575271606445,89.71102905273438
2017-09-26,36.00095748901367,89.60685729980469
2017-09-27,35.26624298095703,89.037841796875
2017-09-28,35.47954559326172,89.47062683105469
2017-09-29,35.55854034423828,89.30231475830078
2017-10-02,35.392642974853516,87.45101928710938
2017-10-03,35.700740814208984,87.45904541015625
2017-10-04,35.94566345214844,87.62731170654297
2017-10-05,35.961448669433594,88.51692962646484
2017-10-06,35.937747955322266,88.47683715820312
2017-10-09,35.87454605102539,88.16427612304688
2017-10-10,36.23795700073242,88.7813720703125
2017-10-11,36.41965866088867,89.3664321899414
2017-10-12,36.42755889892578,90.11973571777344
2017-10-13,36.48286056518555,90.25599670410156
2017-10-16,36.83047103881836,91.01734924316406
2017-10-17,36.75146484375,89.91139221191406
2017-10-18,36.656673431396484,89.71904754638672
2017-10-19,36.8067741394043,90.29605102539062
2017-10-20,36.64086151123047,89.44654846191406
2017-10-23,36.593467712402344,89.51068878173828
2017-10-24,36.48286056518555,88.75733184814453
2017-10-25,36.38016128540039,88.21239471435547
2017-10-26,36.52235794067383,88.7413101196289
2017-10-27,36.395965576171875,88.63712310791016
2017-10-30,36.23005294799805,87.87578582763672
2017-10-31,36.32486343383789,88.3405990600586
2017-11-01,36.182655334472656,88.26045227050781
2017-11-02,36.24586486816406,88.19635009765625
2017-11-03,36.31696319580078,88.33256530761719
2017-11-06,35.92195129394531,87.56322479248047
2017-11-07,36.29325485229492,88.5329360961914
2017-11-08,36.48286056518555,89.75911712646484
2017-11-09,36.52235794067383,89.3423843383789
2017-11-10,36.76727294921875,90.36017608642578
2017-11-13,36.90946578979492,91.39400482177734
2017-11-14,37.470375061035156,92.77245330810547
2017-11-15,36.980567932128906,92.24349975585938
2017-11-16,36.77516174316406,92.34770202636719
2017-11-17,36.11155700683594,91.90690612792969
2017-11-20,35.914058685302734,92.09124755859375
2017-11-21,36.16685485839844,93.0048599243164
2017-11-22,36.214263916015625,92.22747802734375
2017-11-24,36.24586486816406,92.88465118408203
2017-11-27,36.261661529541016,92.84458923339844
2017-11-28,36.20635986328125,93.58187103271484
2017-11-29,35.94566345214844,93.63796997070312
2017-11-30,36.455406188964844,94.02936553955078
2017-12-01,36.61471176147461,94.23918914794922
2017-12-04,36.8217887878418,94.78794860839844
2017-12-05,36.84569549560547,94.89283752441406
2017-12-06,36.99702453613281,95.94998168945312
2017-12-07,36.4633674621582,94.1988525390625
2017-12-08,36.08901596069336,94.06974029541016
2017-12-11,36.10495376586914,94.73143768310547
2017-12-12,36.07309341430664,94.73950958251953
2017-12-13,36.558956146240234,95.06231689453125
2017-12-14,36.66249465942383,95.23985290527344
2017-12-15,36.78993606567383,96.20821380615234
2017-12-18,36.58284378051758,95.2640609741211
2017-12-19,36.74214172363281,95.71595764160156
2017-12-20,36.70232391357422,96.04681396484375
2017-12-21,36.32000732421875,95.43351745605469
2017-12-22,36.31204605102539,95.70789337158203
2017-12-26,36.48726272583008,95.94192504882812
2017-12-27,36.58284378051758,96.27279663085938
2017-12-28,36.41558074951172,96.31312561035156
2017-12-29,36.543025970458984,96.77308654785156
2018-01-02,36.272216796875,95.27210235595703
2018-01-03,36.19256591796875,95.02196502685547
2018-01-04,36.70232391357422,95.4900131225586
2018-01-05,36.694358825683594,95.76437377929688
2018-01-08,36.63859176635742,95.21563720703125
2018-01-09,36.8217887878418,95.28826141357422
2018-01-10,36.694358825683594,94.80406188964844
2018-01-11,36.67046356201172,94.31991577148438
2018-01-12,36.75806427001953,94.72337341308594
2018-01-16,37.06073760986328,95.11072540283203
2018-01-17,37.29172134399414,96.17594146728516
2018-01-18,37.339515686035156,96.07103729248047
2018-01-19,37.56252670288086,96.97486877441406
2018-01-22,37.73776626586914,98.05619812011719
2018-01-23,37.79352569580078,97.88673400878906
2018-01-24,38.09619140625,97.75762939453125
2018-01-25,38.10414123535156,97.56394958496094
2018-01-26,38.65372085571289,98.25794219970703
2018-01-29,37.99264144897461,96.57136535644531
2018-01-30,37.761653900146484,96.7489013671875
2018-01-31,37.905025482177734,97.07977294921875
2018-02-01,37.79352569580078,97.07977294921875
2018-02-02,37.22004318237305,95.76437377929688
2018-02-05,35.75449752807617,92.36700439453125
2018-02-06,35.57926559448242,91.64070129394531
2018-02-07,35.49165344238281,91.59228515625
2018-02-08,34.32877731323242,88.8888931274414
2018-02-09,34.35268020629883,89.72008514404297
2018-02-12,35.021724700927734,90.32532501220703
2018-02-13,35.19695281982422,90.49480438232422
2018-02-14,35.12526321411133,88.04963684082031
2018-02-15,35.6668815612793,89.5506362915039
2018-02-16,35.826171875,89.62326049804688
2018-02-20,35.037654876708984,88.34823608398438
2018-02-21,34.519935607910156,87.15392303466797
2018-02-22,34.66329574584961,88.17072296142578
2018-02-23,35.077476501464844,88.5096435546875
2018-02-26,35.06951904296875,89.52640533447266
2018-02-27,34.74294662475586,89.48606872558594
2018-02-28,34.424354553222656,88.54997253417969
2018-03-01,34.59162139892578,87.89556121826172
2018-03-02,34.82259750366211,88.6434555053711
2018-03-05,34.95801544189453,88.96052551269531
2018-03-06,34.98986053466797,89.08247375488281
2018-03-07,34.902252197265625,89.29381561279297
2018-03-08,35.40403747558594,91.11481475830078
2018-03-09,35.6987419128418,91.48876953125
2018-03-12,35.4677619934082,91.65947723388672
2018-03-13,35.49961471557617,92.3504867553711
2018-03-14,35.17820358276367,91.54568481445312
2018-03-15,35.08981704711914,91.04167175292969
2018-03-16,34.92108154296875,90.75714111328125
2018-03-19,34.7603759765625,89.71653747558594
2018-03-20,34.68001937866211,89.34261322021484
2018-03-21,34.551448822021484,88.39958953857422
2018-03-22,34.35861587524414,87.74923706054688
2018-03-23,34.01311492919922,86.29405975341797
2018-03-26,34.30236053466797,86.83061981201172
2018-03-27,34.46306610107422,87.50534057617188
2018-03-28,34.80857849121094,88.75727081298828
2018-03-29,34.896968841552734,88.73287963867188
2018-04-02,34.28629684448242,87.02570343017578
2018-04-03,34.85679244995117,87.95244598388672
2018-04-04,35.54782485961914,89.57022094726562
2018-04-05,35.676395416259766,89.88727569580078
2018-04-06,35.29069900512695,88.85485076904297
2018-04-09,35.2183837890625,88.91985321044922
2018-04-10,35.34694290161133,88.93612670898438
2018-04-11,35.34694290161133,88.3508071899414
2018-04-12,35.37908172607422,88.05001068115234
2018-04-13,35.764774322509766,88.82234191894531
2018-04-16,35.901390075683594,89.35884857177734
2018-04-17,36.06208038330078,88.5052719116211
2018-04-18,35.764774322509766,86.96881103515625
2018-04-19,35.604068756103516,85.82254791259766
2018-04-20,35.14606475830078,83.31055450439453
2018-04-23,35.33890914916992,83.3918228149414
2018-04-24,34.607704162597656,82.46508026123047
2018-04-25,34.09345245361328,82.22933197021484
2018-04-26,34.3505744934082,83.94464111328125
2018-04-27,34.800540924072266,82.6845703125
2018-04-30,34.72019577026367,82.0586166381836
2018-05-01,34.22201919555664,80.58719635009766
2018-05-02,33.796146392822266,79.0426025390625
2018-05-03,33.65955352783203,79.34337615966797
2018-05-04,34.037208557128906,80.47337341308594
2018-05-07,33.86042785644531,79.85553741455078
2018-05-08,33.59527587890625,78.68489837646484
2018-05-09,33.57115936279297,78.17272186279297
2018-05-10,33.892574310302734,79.07511138916016
2018-05-11,33.86042785644531,79.20516204833984
2018-05-14,33.78007507324219,78.97756958007812
2018-05-15,33.522953033447266,78.69303894042969
2018-05-16,33.386348724365234,79.01007080078125
2018-05-17,33.98899841308594,79.6034927368164
2018-05-18,33.892574310302734,79.27021026611328
2018-05-21,34.07738494873047,80.89612579345703
2018-05-22,33.94882583618164,81.237548828125
2018-05-23,34.06934356689453,81.66027069091797
2018-05-24,34.00507736206055,81.44078063964844
2018-05-25,34.06934356689453,81.54647064208984
2018-05-29,34.29433822631836,82.18867492675781
2018-05-30,34.65591049194336,82.78213500976562
2018-05-31,34.551448822021484,82.2472152709961
2018-06-01,34.64787673950195,82.2472152709961
2018-06-04,34.94518280029297,82.14058685302734
2018-06-05,34.63984680175781,82.21439361572266
2018-06-06,34.92108154296875,82.72306060791016
2018-06-07,34.90501022338867,82.99380493164062
2018-06-08,35.31480407714844,84.08497619628906
2018-06-11,35.459442138671875,84.67567443847656
2018-06-12,35.684425354003906,85.71760559082031
2018-06-13,35.49961853027344,86.36575317382812
2018-06-14,35.32938003540039,86.25086975097656
2018-06-15,35.76713943481445,88.28553771972656
2018-06-18,35.305049896240234,86.45600128173828
2018-06-19,35.34558868408203,86.93183135986328
2018-06-20,35.06996154785156,86.80874633789062
2018-06-21,34.93214416503906,87.98198699951172
2018-06-22,35.06184768676758,88.90904998779297
2018-06-25,35.32938003540039,89.41769409179688
2018-06-26,35.126708984375,88.64651489257812
2018-06-27,34.91592788696289,88.82698059082031
2018-06-28,35.24018859863281,89.16336822509766
2018-06-29,35.55637741088867,89.31925964355469
2018-07-02,35.46719741821289,89.8607177734375
2018-07-03,35.66175079345703,89.2618408203125
2018-07-05,36.20490264892578,89.87715148925781
2018-07-06,36.188697814941406,89.8853530883789
2018-07-09,35.994140625,88.40857696533203
2018-07-10,36.456214904785156,92.6173324584961
2018-07-11,36.310302734375,92.3302230834961
2018-07-12,36.2130126953125,91.5015869140625
2018-07-13,36.2697639465332,92.45325469970703
2018-07-16,36.26165771484375,92.67477416992188
2018-07-17,36.68320846557617,94.24999237060547
2018-07-18,36.57781982421875,94.2089614868164
2018-07-19,36.56971740722656,94.98016357421875
2018-07-20,36.707523345947266,95.17706298828125
2018-07-23,36.44000244140625,93.84798431396484
2018-07-24,36.691307067871094,94.1351318359375
2018-07-25,37.36417007446289,94.52071380615234
2018-07-26,37.485782623291016,94.34843444824219
2018-07-27,37.46145248413086,93.75772094726562
2018-07-30,37.4776725769043,93.67569732666016
2018-07-31,37.80194854736328,94.34843444824219
2018-08-01,37.60739517211914,93.20803833007812
2018-08-02,37.437129974365234,94.09413146972656
2018-08-03,37.79383850097656,95.41497039794922
2018-08-06,37.818153381347656,96.301025390625
2018-08-07,37.69655990600586,93.70851135253906
2018-08-08,37.41280746459961,93.10960388183594
2018-08-09,37.574954986572266,93.28189086914062
2018-08-10,37.3560676574707,92.6009521484375
2018-08-13,37.15339660644531,92.7240219116211
2018-08-14,37.20204162597656,92.78960418701172
2018-08-15,37.3560676574707,93.07678985595703
2018-08-16,37.469566345214844,93.73311614990234
2018-08-17,37.77762222290039,94.31562042236328
2018-08-20,37.88301467895508,94.21717071533203
2018-08-21,37.469566345214844,93.29830169677734
2018-08-22,37.234474182128906,92.08406829833984
2018-08-23,37.048011779785156,91.82974243164062
2018-08-24,36.99126434326172,92.01023864746094
2018-08-27,37.03990936279297,92.22355651855469
2018-08-28,36.78048324584961,91.20620727539062
2018-08-29,36.7480583190918,91.92820739746094
2018-08-30,36.44000244140625,91.85435485839844
2018-08-31,36.131935119628906,91.89539337158203
2018-09-04,36.285972595214844,91.0667495727539
2018-09-05,36.78859329223633,92.80604553222656
2018-09-06,37.104759216308594,93.88802337646484
2018-09-07,37.06422805786133,93.25933837890625
2018-09-10,37.33985137939453,93.9459457397461
2018-09-11,37.307430267333984,93.74739074707031
2018-09-12,37.485782623291016,94.17758178710938
2018-09-13,37.46942901611328,95.12056732177734
2018-09-14,37.600242614746094,94.77311706542969
2018-09-17,37.870033264160156,95.45973205566406
2018-09-18,37.55118179321289,94.28510284423828
2018-09-19,37.57571792602539,94.11137390136719
2018-09-20,38.13165283203125,95.31082153320312
2018-09-21,38.082611083984375,95.05439758300781
2018-09-24,37.6656494140625,92.87055969238281
2018-09-25,37.346797943115234,92.62240600585938
2018-09-26,37.485774993896484,92.23362731933594
2018-09-27,37.6165885925293,91.86138153076172
2018-09-28,37.76374816894531,92.48177337646484
2018-10-01,37.79645919799805,91.58010864257812
2018-10-02,38.02538299560547,89.93400573730469
2018-10-03,37.50212860107422,88.94131469726562
2018-10-04,37.485774993896484,88.18858337402344
2018-10-05,37.51030731201172,88.08930969238281
2018-10-08,38.00083923339844,89.49555969238281
2018-10-09,37.92726516723633,89.43767547607422
2018-10-10,37.346797943115234,88.79243469238281
2018-10-11,36.49651336669922,86.90637969970703
2018-10-12,36.52922058105469,87.08837127685547
2018-10-15,36.71725845336914,87.3779067993164
2018-10-16,37.19144821166992,88.83378601074219
2018-10-17,37.493961334228516,89.5948257446289
2018-10-18,37.28956604003906,89.2804946899414
2018-10-19,37.878211975097656,91.23271179199219
2018-10-22,37.58388900756836,90.49649047851562
2018-10-23,37.902740478515625,91.10032653808594
2018-10-24,38.20524978637695,93.44134521484375
2018-10-25,38.02538299560547,93.350341796875
2018-10-26,37.54300308227539,91.36505889892578
2018-10-29,37.98450469970703,93.3834457397461
2018-10-30,38.9410514831543,94.11137390136719
2018-10-31,39.14546203613281,92.96155548095703
2018-11-01,39.03099060058594,92.24189758300781
2018-11-02,39.24356460571289,91.96063232421875
2018-11-05,39.80768585205078,94.624267578125
2018-11-06,40.151058197021484,95.30253601074219
2018-11-07,40.36363220214844,95.63346099853516
2018-11-08,40.330936431884766,96.00566101074219
2018-11-09,40.617088317871094,97.18030548095703
2018-11-12,40.77242660522461,96.75846862792969
2018-11-13,40.76424789428711,96.8990707397461
2018-11-14,40.682491302490234,96.49372863769531
2018-11-15,40.666141510009766,96.61782836914062
2018-11-16,41.017696380615234,97.89999389648438
2018-11-19,41.29567337036133,98.44593048095703
2018-11-20,40.37181854248047,95.95604705810547
2018-11-21,39.84039306640625,95.36046600341797
2018-11-23,40.077484130859375,95.46802520751953
2018-11-26,39.9548454284668,95.8402328491211
2018-11-27,40.36363220214844,96.32003784179688
2018-11-28,40.64161682128906,98.02408599853516
2018-11-29,40.361446380615234,97.83380126953125
2018-11-30,41.531578063964844,100.86966705322266
2018-12-03,40.946510314941406,98.42111206054688
2018-12-04,40.855857849121094,97.44506072998047
2018-12-06,40.69105529785156,97.41834259033203
2018-12-07,40.452083587646484,96.56788635253906
2018-12-10,40.57569122314453,96.87641143798828
2018-12-11,40.822906494140625,97.7935562133789
2018-12-12,40.559207916259766,97.55174255371094
2018-12-13,40.765228271484375,98.67736053466797
2018-12-14,40.65809631347656,95.00873565673828
2018-12-17,39.8258171081543,94.10826873779297
2018-12-18,39.81757736206055,93.24945831298828
2018-12-19,39.47147750854492,91.74867248535156
2018-12-20,39.174827575683594,91.89039611816406
2018-12-21,39.199546813964844,91.23174285888672
2018-12-24,37.87285232543945,88.40524291992188
2018-12-26,38.68040084838867,90.32292175292969
2018-12-27,39.16658401489258,91.23174285888672
2018-12-28,38.8946533203125,92.01547241210938
2018-12-31,39.01826095581055,92.11553955078125
2019-01-02,38.67217254638672,91.11499786376953
2019-01-03,38.433189392089844,90.2645492553711
2019-01-04,39.199546813964844,92.11553955078125
2019-01-07,38.688636779785156,91.32343292236328
2019-01-08,39.1253776550293,92.19890594482422
2019-01-09,38.3754997253418,89.62254333496094
2019-01-10,38.78752517700195,90.1728286743164
2019-01-11,39.010032653808594,90.18116760253906
2019-01-14,38.85345458984375,89.48080444335938
2019-01-15,39.199546813964844,90.8731918334961
2019-01-16,38.663909912109375,90.33123779296875
2019-01-17,38.77928924560547,91.06497192382812
2019-01-18,39.23250961303711,91.773681640625
2019-01-22,39.32315444946289,91.64027404785156
2019-01-23,39.7763671875,92.32398223876953
2019-01-24,39.298431396484375,91.29844665527344
2019-01-25,39.03473663330078,91.17335510253906
2019-01-28,38.86992263793945,90.7314682006836
2019-01-29,39.0594596862793,90.88155364990234
2019-01-30,39.43852233886719,92.39901733398438
2019-01-31,39.6610107421875,93.94149017333984
2019-02-01,40.130714416503906,93.54129791259766
2019-02-04,40.58393859863281,94.29170227050781
2019-02-05,40.5921745300293,94.1332778930664
2019-02-06,40.5921745300293,94.25833892822266
2019-02-07,40.72401428222656,94.29170227050781
2019-02-08,40.789947509765625,94.23332214355469
2019-02-11,40.88059997558594,94.19163513183594
2019-02-12,40.921783447265625,94.87532043457031
2019-02-13,41.02891159057617,95.15047454833984
2019-02-14,37.56794738769531,93.8747787475586
2019-02-15,37.279541015625,96.64292907714844
2019-02-19,36.941680908203125,96.65961456298828
2019-02-20,37.16415786743164,96.57622528076172
2019-02-21,37.79045104980469,96.80134582519531
2019-02-22,37.312503814697266,97.35164642333984
2019-02-25,37.03232192993164,96.76798248291016
2019-02-26,36.82630920410156,96.69296264648438
2019-02-27,37.03232192993164,96.19269561767578
2019-02-28,37.361942291259766,97.19966125488281
2019-03-01,37.3948974609375,97.6535415649414
2019-03-04,37.617393493652344,97.64513397216797
2019-03-05,37.57618713378906,97.52745819091797
2019-03-06,37.45257568359375,98.05702209472656
2019-03-07,37.312503814697266,97.58631896972656
2019-03-08,36.949920654296875,96.85504150390625
2019-03-11,38.05413055419922,97.9981689453125
2019-03-12,37.946998596191406,97.9813461303711
2019-03-13,38.087093353271484,97.98976135253906
2019-03-14,37.98734664916992,97.08199310302734
2019-03-15,37.65484619140625,97.21646118164062
2019-03-18,37.74628829956055,98.56974029541016
2019-03-19,37.870975494384766,99.25895690917969
2019-03-20,37.846031188964844,99.45228576660156
2019-03-21,37.829410552978516,100.3936996459961
2019-03-22,38.17852783203125,101.46959686279297
2019-03-25,38.261653900146484,101.578857421875
2019-03-26,38.76871109008789,102.5622787475586
2019-03-27,38.7437629699707,102.4530029296875
2019-03-28,38.71882629394531,102.41095733642578
2019-03-29,38.951576232910156,103.00776672363281
2019-04-01,38.83519744873047,102.54546356201172
2019-04-02,38.71051025390625,102.27650451660156
2019-04-03,38.3863410949707,102.17562866210938
2019-04-04,38.63570022583008,102.09998321533203
2019-04-05,38.62739562988281,102.22607421875
2019-04-08,38.693885803222656,102.54546356201172
2019-04-09,38.793636322021484,102.68834686279297
2019-04-10,38.76871109008789,102.5790786743164
2019-04-11,38.82688903808594,102.2680892944336
2019-04-12,38.85181427001953,102.73880767822266
2019-04-15,39.06794357299805,103.94075775146484
2019-04-16,39.02638626098633,102.89009857177734
2019-04-17,39.300689697265625,106.75656127929688
2019-04-18,39.466941833496094,106.82380676269531
2019-04-22,39.40044403076172,106.27745056152344
2019-04-23,40.07373809814453,106.82380676269531
2019-04-24,39.88256072998047,106.68091583251953
2019-04-25,39.76618194580078,106.01689147949219
2019-04-26,40.115291595458984,106.24382781982422
2019-04-29,40.248291015625,106.48760223388672
2019-04-30,40.780277252197266,107.63072204589844
2019-05-01,40.38960647583008,106.94986724853516
2019-05-02,40.22336959838867,106.60527038574219
2019-05-03,40.4976692199707,107.31130981445312
2019-05-06,40.28985595703125,106.97509765625
2019-05-07,39.89918518066406,105.89080810546875
2019-05-08,39.774497985839844,105.92444610595703
2019-05-09,39.40044403076172,105.94963836669922
2019-05-10,40.05712127685547,107.59709930419922
2019-05-13,39.940738677978516,106.88262939453125
2019-05-14,40.47271728515625,107.09278106689453
2019-05-15,40.880043029785156,108.72342681884766
2019-05-16,41.2125244140625,109.49671173095703
2019-05-17,40.89665985107422,109.69844055175781
2019-05-20,40.60573196411133,109.26138305664062
2019-05-21,40.397918701171875,108.47126007080078
2019-05-22,41.27071762084961,109.32862091064453
2019-05-23,41.436954498291016,109.24456024169922
2019-05-24,41.23747634887695,108.8495101928711
2019-05-28,40.813541412353516,107.2776870727539
2019-05-29,40.4062385559082,107.73157501220703
2019-05-30,40.93822479248047,108.1014175415039
2019-05-31,40.83847427368164,107.58869171142578
2019-06-03,41.54502487182617,108.41240692138672
2019-06-04,41.561641693115234,108.48807525634766
2019-06-05,42.21000289916992,110.43810272216797
2019-06-06,42.72537612915039,111.74623107910156
2019-06-07,42.800193786621094,113.00780487060547
2019-06-10,42.70875549316406,113.10942840576172
2019-06-11,42.66718673706055,112.77920532226562
2019-06-12,42.924861907958984,112.7283935546875
2019-06-13,42.83272171020508,112.55905151367188
2019-06-14,42.9835090637207,112.3812484741211
2019-06-17,42.614898681640625,112.20346069335938
2019-06-18,42.42222595214844,111.81398010253906
2019-06-19,42.824337005615234,112.4828872680664
2019-06-20,43.276710510253906,113.59203338623047
2019-06-21,43.18456268310547,113.42268371582031
2019-06-24,43.49451446533203,113.57511901855469
2019-06-25,43.36048126220703,113.29569244384766
2019-06-26,42.824337005615234,112.03412628173828
2019-06-27,42.790836334228516,111.50070190429688
2019-06-28,42.65678405761719,111.02657318115234
2019-07-01,43.2264404296875,111.6530990600586
2019-07-02,43.54478073120117,112.12725830078125
2019-07-03,43.645301818847656,113.44810485839844
2019-07-05,43.653682708740234,112.62679290771484
2019-07-08,43.56154251098633,112.23731994628906
2019-07-09,43.21806716918945,111.54304504394531
2019-07-10,43.4107551574707,113.80370330810547
2019-07-11,43.595054626464844,113.75291442871094
2019-07-12,43.66206359863281,112.84691619873047
2019-07-15,43.67044448852539,113.58356475830078
2019-07-16,43.67882537841797,113.2872314453125
2019-07-17,43.712318420410156,112.42359161376953
2019-07-18,43.58666229248047,112.50827026367188
2019-07-19,43.05051803588867,110.14601135253906
2019-07-22,42.90810775756836,110.30685424804688
2019-07-23,45.513423919677734,110.69634246826172
2019-07-24,45.052677154541016,109.40091705322266
2019-07-25,44.45790100097656,109.21464538574219
2019-07-26,45.3793830871582,111.1027603149414
2019-07-29,45.22860336303711,111.365234375
2019-07-30,45.00242233276367,110.4761962890625
2019-07-31,44.089298248291016,108.21553039550781
2019-08-01,43.58666229248047,107.64824676513672
2019-08-02,43.83799362182617,108.30867767333984
2019-08-05,43.26833724975586,105.32833862304688
2019-08-06,43.787723541259766,107.06403350830078
2019-08-07,44.550045013427734,108.19015502929688
2019-08-08,44.9772834777832,109.62106323242188
2019-08-09,44.7510986328125,108.88443756103516
2019-08-12,44.566802978515625,108.67276763916016
2019-08-13,44.818119049072266,110.01052856445312
2019-08-14,44.39087677001953,109.32472229003906
2019-08-15,45.12807083129883,110.67940521240234
2019-08-16,45.5804443359375,111.55998229980469
2019-08-19,45.815006256103516,112.24580383300781
2019-08-20,45.136451721191406,111.81398010253906
2019-08-21,45.32074737548828,112.0510482788086
2019-08-22,45.647464752197266,112.32200622558594
2019-08-23,45.0191650390625,110.29841613769531
2019-08-26,45.689353942871094,113.2364273071289
2019-08-27,45.840145111083984,114.10005187988281
2019-08-28,46.16685485839844,114.464111328125
2019-08-29,46.1165885925293,115.16690063476562
2019-08-30,46.10821533203125,115.76800537109375
2019-09-03,46.32601547241211,116.3861083984375
2019-09-04,46.71974182128906,117.81697845458984
2019-09-05,46.175228118896484,115.92864990234375
2019-09-06,46.26737976074219,117.11369323730469
2019-09-09,45.672603607177734,116.28672790527344
2019-09-10,45.57206726074219,115.82637786865234
2019-09-11,45.88201904296875,116.25260162353516
2019-09-12,46.16685485839844,117.04544830322266
2019-09-13,45.7871208190918,116.32083892822266
2019-09-16,45.53396224975586,114.99083709716797
2019-09-17,45.770240783691406,115.68989562988281
2019-09-18,45.761802673339844,115.51941680908203
2019-09-19,46.006526947021484,115.50235748291016
2019-09-20,45.49177169799805,114.84591674804688
2019-09-23,45.68585205078125,115.46826934814453
2019-09-24,45.82087326049805,115.40007781982422
2019-09-25,45.71116638183594,115.16989135742188
2019-09-26,45.896820068359375,115.70698547363281
2019-09-27,45.829322814941406,115.60468292236328
2019-09-30,45.939002990722656,116.88349151611328
2019-10-01,46.1162223815918,117.11369323730469
2019-10-02,44.791385650634766,114.18944549560547
2019-10-03,45.432708740234375,117.59110260009766
2019-10-04,46.023399353027344,119.59454345703125
2019-10-07,45.458011627197266,117.94063568115234
2019-10-08,45.21331024169922,117.00284576416016
2019-10-09,45.42426300048828,117.5229263305664
2019-10-10,45.28080749511719,117.5569839477539
2019-10-11,44.977027893066406,117.34383392333984
2019-10-14,44.977027893066406,117.18189239501953
2019-10-15,45.154232025146484,116.22702026367188
2019-10-16,45.137367248535156,116.30376434326172
2019-10-17,45.39052200317383,116.7641372680664
2019-10-18,46.225929260253906,116.15882873535156
2019-10-21,45.761802673339844,116.04801940917969
2019-10-22,45.4411506652832,116.5083999633789
2019-10-23,46.107784271240234,117.18189239501953
2019-10-24,46.08246612548828,117.5569839477539
2019-10-25,45.356754302978516,116.49130249023438
2019-10-28,45.20486831665039,116.431640625
2019-10-29,45.069854736328125,116.013916015625
2019-10-30,45.51708221435547,116.7129898071289
2019-10-31,45.930572509765625,116.94316864013672
