datetime,AAVE & USD,ADA & USD,ALGO & USD,ATOM & USD,AVAX & USD,AXS & USD,BAL & USD,BCH & USD,BTC & USD,CRV & USD,DOGE & USD,DOT & USD,ETH & USD,LINK & USD,LTC & USD,MATIC & USD,SHIB & USD,SNX & USD,SOL & USD,UNI & USD,XRP & USD
2022-03-18 04:00:00,151.17,0.8297,0.732,27.92,79.15,49.46,11.34,293.01,40618.2,2.108,0.1152,18.54,2779.96,14.25,108.99,1.4284,2.192e-05,4.453,85.95,9.09,0.792
2022-03-18 05:00:00,153.52,0.8341,0.7428,28.04,79.7,49.85,11.45,296.7,40757.01,2.124,0.1158,18.64,2801.82,14.41,109.59,1.4407,2.2e-05,4.467,86.62,9.14,0.789
2022-03-18 06:00:00,155.04,0.8309,0.7475,27.99,79.73,49.74,11.43,297.17,40742.92,2.132,0.1155,18.61,2799.7,14.47,109.53,1.4412,2.196e-05,4.412,86.43,9.15,0.7915
2022-03-18 07:00:00,154.34,0.8266,0.7446,27.79,79.71,49.74,11.35,295.62,40570.67,2.126,0.1149,18.49,2794.15,14.42,109.35,1.4291,2.18e-05,4.393,85.8,9.06,0.7876
2022-03-18 08:00:00,154.19,0.8263,0.7441,27.87,79.57,49.92,11.4,296.56,40604.45,2.165,0.1148,18.56,2800.83,14.6,109.5,1.4326,2.183e-05,4.424,86.21,9.16,0.7854
2022-03-18 09:00:00,152.21,0.8271,0.7405,27.48,78.74,49.53,11.39,295.63,40505.61,2.132,0.1148,18.49,2795.94,14.57,109.42,1.4233,2.183e-05,4.39,85.57,9.09,0.7847
2022-03-18 10:00:00,150.68,0.825,0.7325,27.34,78.31,49.03,11.35,294.61,40370.63,2.123,0.1146,18.46,2795.6,14.52,109.08,1.4209,2.18e-05,4.415,84.84,9.07,0.7813
2022-03-18 11:00:00,148.22,0.8266,0.7365,27.34,77.65,48.72,11.29,295.08,40390.41,2.12,0.1147,18.39,2796.52,14.66,109.06,1.4248,2.179e-05,4.542,84.99,9.12,0.7797
2022-03-18 12:00:00,150.5,0.8292,0.7344,27.41,77.26,48.78,11.32,295.7,40445.0,2.127,0.1148,18.34,2805.32,14.67,109.31,1.4282,2.176e-05,4.484,85.01,9.34,0.7806
2022-03-18 13:00:00,150.47,0.8321,0.7376,27.59,77.4,49.09,11.41,297.54,40591.9,2.145,0.1154,18.26,2811.65,14.79,109.76,1.4376,2.184e-05,4.549,85.78,9.29,0.782
2022-03-18 14:00:00,151.39,0.8349,0.7435,27.61,78.13,49.02,11.55,297.68,40566.35,2.138,0.1155,18.33,2844.49,14.94,110.41,1.4436,2.182e-05,4.563,86.02,9.35,0.7824
2022-03-18 15:00:00,152.32,0.8434,0.753,27.57,81.34,49.63,11.71,299.43,40931.08,2.176,0.1163,18.59,2896.67,15.08,110.97,1.4604,2.211e-05,4.847,88.4,9.61,0.7868
2022-03-18 16:00:00,159.6,0.8543,0.7618,28.13,84.41,50.62,11.78,302.21,41409.65,2.25,0.1175,18.88,2922.72,15.18,111.36,1.4843,2.235e-05,5.034,90.69,9.71,0.7917
2022-03-18 17:00:00,161.97,0.8533,0.7596,28.13,84.05,50.34,11.8,303.87,41661.86,2.231,0.1176,18.98,2935.42,15.14,111.69,1.4863,2.231e-05,5.117,90.8,9.69,0.792
2022-03-18 18:00:00,161.18,0.8503,0.7535,28.25,84.82,50.29,11.85,302.4,41693.03,2.228,0.1176,18.93,2932.39,15.02,111.53,1.491,2.229e-05,5.146,90.73,9.6,0.7905
2022-03-18 19:00:00,163.11,0.8572,0.7619,28.69,86.62,51.21,11.95,304.75,42042.72,2.261,0.119,19.08,2966.0,15.07,112.49,1.5014,2.257e-05,5.197,91.18,9.72,0.7969
2022-03-18 20:00:00,161.98,0.854,0.7549,28.71,86.32,50.48,11.88,305.25,41720.01,2.235,0.1186,18.89,2947.59,14.98,112.03,1.4856,2.237e-05,5.093,89.91,9.66,0.7933
2022-03-18 21:00:00,162.75,0.8518,0.7565,28.72,86.38,50.35,11.88,305.65,41804.08,2.243,0.1185,19.08,2952.47,14.97,112.35,1.49,2.248e-05,5.117,90.29,9.65,0.7971
2022-03-18 22:00:00,161.17,0.8488,0.7525,28.57,85.66,50.27,11.8,305.73,41687.15,2.225,0.1186,18.94,2931.69,14.89,111.62,1.4873,2.228e-05,5.081,88.98,9.57,0.7963
2022-03-18 23:00:00,160.34,0.852,0.7552,28.63,85.76,50.47,11.87,305.71,41757.51,2.251,0.1192,18.96,2938.92,15.02,111.9,1.4984,2.234e-05,5.029,89.87,9.62,0.7965
2022-03-19 00:00:00,163.85,0.8618,0.7603,28.91,87.14,50.85,11.98,309.85,41867.49,2.272,0.1198,19.18,2966.13,15.14,112.54,1.5266,2.251e-05,5.106,91.61,9.75,0.7973
2022-03-19 01:00:00,164.58,0.869,0.7612,29.32,87.56,50.34,11.93,311.66,41719.11,2.276,0.1191,19.11,2955.89,14.99,112.51,1.512,2.236e-05,5.104,90.26,9.71,0.7951
2022-03-19 02:00:00,163.86,0.8648,0.7627,29.33,88.15,50.67,11.89,312.41,41766.33,2.273,0.119,19.08,2951.99,15.04,112.55,1.5138,2.233e-05,5.18,90.39,9.73,0.7963
2022-03-19 03:00:00,163.03,0.8662,0.7652,29.11,87.77,50.6,11.91,312.34,41793.66,2.257,0.1189,19.05,2947.85,14.93,112.31,1.5217,2.232e-05,5.203,90.29,9.72,0.7966
2022-03-19 04:00:00,163.68,0.8686,0.7667,29.11,88.12,50.79,11.98,312.7,41798.8,2.267,0.1193,19.07,2945.92,14.93,112.22,1.5257,2.24e-05,5.3,90.69,9.77,0.7974
2022-03-19 05:00:00,162.05,0.87,0.7653,28.94,87.29,50.59,11.93,312.62,41737.21,2.244,0.1192,19.01,2933.38,14.9,112.36,1.5231,2.241e-05,5.263,89.85,9.72,0.82
2022-03-19 06:00:00,161.89,0.8725,0.7658,28.91,87.29,50.81,12.0,312.81,41757.78,2.246,0.1194,19.02,2937.39,14.95,112.67,1.5237,2.239e-05,5.327,90.02,9.73,0.8149
2022-03-19 07:00:00,160.3,0.8638,0.7602,28.81,86.31,50.56,11.97,310.46,41610.0,2.23,0.1195,18.93,2924.4,15.0,112.84,1.5078,2.235e-05,5.292,89.41,9.68,0.8083
2022-03-19 08:00:00,160.96,0.8669,0.7651,28.85,86.1,50.69,12.03,310.86,41700.01,2.246,0.1196,19.13,2935.22,14.97,112.73,1.5159,2.241e-05,5.263,89.87,9.71,0.8135
2022-03-19 09:00:00,160.41,0.8624,0.7609,28.49,86.16,50.84,12.09,310.71,41667.16,2.266,0.1212,19.13,2945.03,15.07,112.76,1.5168,2.261e-05,5.183,90.03,9.69,0.8123
2022-03-19 10:00:00,159.95,0.8614,0.7632,28.45,85.95,51.8,12.11,310.31,41680.91,2.261,0.1211,19.12,2940.04,14.97,112.43,1.5086,2.266e-05,5.174,90.22,9.66,0.815
2022-03-19 11:00:00,160.51,0.8728,0.7696,28.81,87.15,52.03,12.21,311.51,41721.78,2.27,0.1219,19.26,2946.41,15.05,112.5,1.514,2.315e-05,5.202,90.8,9.61,0.8133
2022-03-19 12:00:00,162.8,0.8799,0.7727,29.02,89.01,52.84,12.38,312.68,41849.06,2.291,0.1235,19.53,2971.32,15.24,113.12,1.5315,2.361e-05,5.411,91.69,9.74,0.8182
2022-03-19 13:00:00,160.91,0.8777,0.7651,28.78,88.65,51.97,12.31,310.74,41730.94,2.286,0.1221,19.42,2948.49,15.1,112.46,1.5194,2.363e-05,5.268,91.15,9.62,0.8145
2022-03-19 14:00:00,161.54,0.8918,0.7762,28.89,89.82,52.28,12.38,312.41,41826.54,2.32,0.1246,19.61,2962.7,15.25,113.27,1.5332,2.493e-05,5.398,93.6,9.83,0.8177
2022-03-19 15:00:00,160.89,0.8957,0.7749,28.84,90.23,52.31,12.45,312.98,41937.68,2.318,0.1244,19.59,2967.68,15.35,113.54,1.5333,2.535e-05,5.3,94.09,9.85,0.8165
2022-03-19 16:00:00,161.84,0.8973,0.7785,29.0,91.49,53.28,12.71,318.59,41976.86,2.323,0.1239,19.69,2973.96,15.34,114.31,1.5337,2.49e-05,5.285,93.62,9.88,0.8187
2022-03-19 17:00:00,159.92,0.8957,0.7747,28.91,90.64,53.15,12.62,318.65,41889.42,2.299,0.1234,19.65,2957.54,15.22,114.22,1.5293,2.475e-05,5.25,93.13,9.82,0.8188
2022-03-19 18:00:00,158.82,0.9103,0.7735,28.99,91.14,53.45,12.65,321.96,42010.0,2.292,0.1237,19.61,2956.24,15.23,114.06,1.5301,2.453e-05,5.192,93.22,9.85,0.8217
2022-03-19 19:00:00,157.54,0.9102,0.7674,28.88,91.18,53.24,12.6,322.76,42034.88,2.277,0.1233,19.51,2950.0,15.13,113.67,1.5219,2.424e-05,5.179,92.73,9.79,0.8245
2022-03-19 20:00:00,157.77,0.9071,0.7671,28.91,91.29,52.91,12.62,324.54,42191.28,2.286,0.1238,19.62,2953.01,15.14,113.83,1.5271,2.416e-05,5.199,92.61,9.8,0.8222
2022-03-19 21:00:00,157.84,0.9011,0.7644,28.77,90.95,52.7,12.48,325.99,42115.73,2.284,0.1237,19.54,2949.39,15.17,113.77,1.5291,2.408e-05,5.23,92.75,9.76,0.8181
2022-03-19 22:00:00,156.56,0.8947,0.7607,28.7,89.97,52.21,12.41,323.94,41954.53,2.265,0.1231,19.36,2935.6,14.94,113.32,1.5208,2.399e-05,5.197,92.52,9.61,0.8151
2022-03-19 23:00:00,157.26,0.903,0.7651,28.65,89.58,52.05,12.45,328.01,42201.13,2.286,0.1237,19.42,2950.84,15.01,116.82,1.5302,2.413e-05,5.173,92.39,9.74,0.8194
2022-03-20 00:00:00,155.55,0.894,0.7594,28.48,88.55,51.51,12.41,322.96,42037.1,2.249,0.1232,19.25,2939.48,14.97,117.31,1.5158,2.41e-05,5.101,91.58,9.61,0.8133
2022-03-20 01:00:00,156.52,0.8913,0.7679,28.54,88.71,51.47,12.46,323.19,41965.16,2.257,0.1232,19.28,2927.87,15.03,116.28,1.5133,2.398e-05,5.153,91.61,9.59,0.8132
2022-03-20 02:00:00,155.07,0.8875,0.7669,28.38,88.53,51.32,12.41,325.92,41814.99,2.246,0.1222,19.16,2919.56,14.93,116.34,1.5061,2.372e-05,5.237,90.73,9.6,0.8132
2022-03-20 03:00:00,156.12,0.8983,0.7703,28.4,88.2,51.98,12.36,325.55,41942.34,2.25,0.1224,19.27,2933.39,14.95,116.43,1.5142,2.374e-05,5.301,90.8,9.59,0.8142
2022-03-20 04:00:00,156.75,0.899,0.7674,28.35,88.26,51.95,12.29,323.23,41849.37,2.236,0.1224,19.21,2919.06,14.92,115.96,1.5098,2.381e-05,5.258,90.63,9.59,0.8137
2022-03-20 05:00:00,157.58,0.9069,0.7732,28.53,88.93,51.97,12.29,322.75,41897.05,2.25,0.1227,19.26,2929.51,15.03,116.47,1.5153,2.392e-05,5.252,91.27,9.66,0.8162
2022-03-20 06:00:00,157.45,0.9031,0.7687,28.5,88.8,51.99,12.2,321.46,41894.9,2.243,0.1226,19.3,2923.04,15.01,115.84,1.5166,2.403e-05,5.238,91.07,9.65,0.8139
2022-03-20 07:00:00,156.47,0.9053,0.7711,28.58,89.3,52.02,12.14,322.11,41863.99,2.256,0.1226,19.16,2925.47,15.01,115.53,1.5144,2.402e-05,5.233,91.05,9.66,0.8134
2022-03-20 08:00:00,155.99,0.9016,0.766,28.53,87.84,51.75,12.11,321.56,41860.91,2.246,0.1224,19.2,2925.71,14.92,115.01,1.5125,2.391e-05,5.211,91.09,9.68,0.8133
2022-03-20 09:00:00,152.69,0.8952,0.7563,28.38,87.05,51.29,11.95,320.53,41765.22,2.225,0.1214,18.96,2919.99,14.85,114.51,1.5014,2.376e-05,5.088,90.63,9.56,0.8107
2022-03-20 10:00:00,151.65,0.8952,0.756,28.43,87.47,51.48,11.87,321.97,41760.68,2.223,0.1216,18.91,2915.19,14.82,114.64,1.497,2.365e-05,5.094,90.63,9.51,0.8116
2022-03-20 11:00:00,151.62,0.8873,0.7463,28.18,86.37,51.01,11.74,321.68,41586.86,2.2,0.1205,18.71,2886.49,14.74,114.27,1.4838,2.334e-05,5.04,89.95,9.44,0.8068
2022-03-20 12:00:00,151.23,0.8858,0.7457,28.08,86.92,51.12,11.76,322.21,41632.99,2.181,0.1196,18.81,2890.97,14.69,113.06,1.4825,2.317e-05,5.07,90.37,9.46,0.8072
2022-03-20 13:00:00,151.19,0.8826,0.7426,28.01,86.34,50.95,11.7,322.13,41485.48,2.176,0.1194,18.79,2873.39,14.66,112.87,1.4795,2.311e-05,5.348,89.8,9.35,0.804
2022-03-20 14:00:00,150.07,0.879,0.7421,27.92,86.57,50.85,11.74,321.86,41426.71,2.178,0.1191,18.69,2862.39,14.68,112.94,1.4774,2.306e-05,5.417,89.54,9.34,0.8029
2022-03-20 15:00:00,149.35,0.8754,0.7422,27.83,87.18,50.74,11.71,320.4,41340.3,2.168,0.1189,18.62,2853.93,14.68,112.4,1.4703,2.296e-05,5.378,89.21,9.29,0.8036
2022-03-20 16:00:00,149.19,0.8761,0.7443,27.9,86.95,50.49,11.7,320.86,41297.0,2.171,0.1191,18.62,2849.14,14.65,112.67,1.4723,2.305e-05,5.085,88.93,9.28,0.8053
2022-03-20 17:00:00,148.79,0.868,0.7381,27.65,85.56,49.58,11.59,317.5,41033.01,2.133,0.118,18.44,2826.57,14.5,112.2,1.4655,2.269e-05,4.943,88.45,9.17,0.7989
2022-03-20 18:00:00,151.32,0.8724,0.7401,27.78,86.19,49.83,11.68,317.79,41231.0,2.152,0.1185,18.62,2844.11,14.55,112.96,1.4701,2.289e-05,4.939,89.15,9.23,0.8033
2022-03-20 19:00:00,155.96,0.8821,0.7447,27.87,87.23,50.2,11.84,319.21,41379.03,2.163,0.1192,18.78,2875.7,14.65,115.41,1.4821,2.303e-05,5.047,89.51,9.31,0.8084
2022-03-20 20:00:00,156.43,0.876,0.741,27.76,86.47,49.86,11.8,318.43,41283.14,2.154,0.1189,18.62,2872.73,14.58,114.9,1.4764,2.293e-05,5.081,88.7,9.24,0.8024
2022-03-20 21:00:00,155.89,0.881,0.746,27.8,86.41,50.13,11.88,323.72,41358.83,2.166,0.1196,18.76,2879.74,14.62,114.69,1.4839,2.305e-05,5.252,89.07,9.32,0.8073
2022-03-20 22:00:00,154.13,0.8863,0.7468,27.86,86.58,50.08,11.85,326.4,41435.99,2.165,0.1198,18.76,2876.8,14.65,116.06,1.4808,2.31e-05,5.259,89.48,9.33,0.8092
2022-03-20 23:00:00,152.83,0.879,0.7418,27.83,84.85,49.87,11.74,327.74,41262.11,2.15,0.1193,18.65,2861.38,14.56,114.88,1.4658,2.313e-05,5.219,88.64,9.33,0.8057
2022-03-21 00:00:00,152.11,0.8867,0.7419,27.92,84.41,50.16,11.84,333.52,41416.99,2.156,0.1205,18.86,2870.27,14.61,116.47,1.4664,2.304e-05,5.137,88.67,9.4,0.807
2022-03-21 01:00:00,149.93,0.8798,0.7416,28.0,84.18,50.02,11.77,328.83,41226.0,2.154,0.1199,18.7,2865.54,14.51,115.41,1.4641,2.279e-05,5.022,88.26,9.41,0.8049
2022-03-21 02:00:00,148.39,0.8702,0.7375,27.89,84.56,49.63,11.71,322.0,40805.68,2.124,0.1187,18.6,2843.85,14.41,114.05,1.4519,2.249e-05,5.091,87.53,9.23,0.7944
2022-03-21 03:00:00,149.3,0.8752,0.7417,27.98,85.15,49.74,11.72,324.35,40832.93,2.122,0.1196,18.61,2843.77,14.49,114.3,1.4574,2.267e-05,5.173,87.76,9.32,0.799
2022-03-21 04:00:00,149.69,0.877,0.7441,27.98,84.9,49.98,11.75,325.1,40864.28,2.127,0.1199,18.66,2845.28,14.49,114.44,1.458,2.273e-05,5.158,87.97,9.29,0.8019
2022-03-21 05:00:00,151.77,0.8858,0.747,28.21,86.02,50.56,11.87,327.93,40945.18,2.141,0.1208,18.82,2868.9,14.65,115.16,1.4668,2.287e-05,5.166,88.65,9.36,0.8076
2022-03-21 06:00:00,151.37,0.8841,0.747,28.1,86.39,50.41,11.86,327.69,40846.04,2.15,0.1201,18.77,2860.64,14.75,114.18,1.4655,2.28e-05,5.233,88.44,9.35,0.8079
2022-03-21 07:00:00,152.06,0.8902,0.7543,28.27,88.31,50.93,12.07,331.94,41102.01,2.16,0.1206,18.92,2889.68,14.97,115.08,1.4798,2.303e-05,5.341,89.66,9.47,0.8105
2022-03-21 08:00:00,152.34,0.8889,0.7531,28.23,88.91,50.97,12.07,330.62,41154.08,2.162,0.1202,18.9,2881.12,14.96,114.62,1.478,2.294e-05,5.184,89.69,9.47,0.8061
2022-03-21 09:00:00,155.64,0.8972,0.7574,28.31,90.8,51.56,12.19,332.01,41330.38,2.176,0.1207,19.01,2912.31,15.11,114.9,1.4865,2.312e-05,5.181,90.98,9.53,0.8139
2022-03-21 10:00:00,155.19,0.8974,0.7645,28.16,91.47,51.69,12.15,332.8,41332.32,2.175,0.1207,18.95,2910.28,15.13,114.98,1.4832,2.317e-05,5.137,90.53,9.5,0.8164
2022-03-21 11:00:00,156.19,0.8968,0.7877,28.12,90.39,51.19,12.14,332.08,41244.28,2.182,0.1206,18.89,2906.02,15.08,114.92,1.4856,2.316e-05,5.07,89.89,9.53,0.814
2022-03-21 12:00:00,155.49,0.8996,0.7958,28.01,90.53,50.93,12.11,333.47,41222.5,2.177,0.1201,18.8,2912.94,15.06,114.95,1.4831,2.311e-05,5.065,89.78,9.51,0.8132
2022-03-21 13:00:00,156.41,0.8974,0.8022,27.93,90.13,50.77,12.08,329.57,41104.03,2.2,0.1192,18.83,2914.12,15.1,114.63,1.48,2.315e-05,5.134,89.72,9.47,0.8119
2022-03-21 14:00:00,156.35,0.8991,0.8088,27.82,88.19,50.42,12.07,326.74,41032.99,2.226,0.1193,18.85,2924.06,15.09,114.31,1.4791,2.308e-05,5.179,89.41,9.43,0.8139
2022-03-21 15:00:00,160.3,0.91,0.804,27.99,88.36,50.54,12.17,328.24,41224.48,2.235,0.1197,19.0,2955.0,15.07,115.26,1.4794,2.318e-05,5.25,89.64,9.52,0.8158
2022-03-21 16:00:00,156.6,0.9173,0.7975,27.78,85.77,49.78,11.95,335.67,40788.71,2.196,0.1184,18.69,2906.39,14.81,114.62,1.4587,2.281e-05,5.109,88.06,9.35,0.8104
2022-03-21 17:00:00,154.7,0.9211,0.7994,27.92,86.75,50.03,12.04,338.83,41056.4,2.204,0.1195,18.83,2920.45,14.8,115.94,1.4671,2.3e-05,5.106,88.19,9.43,0.8312
2022-03-21 18:00:00,154.52,0.9083,0.8019,27.83,85.95,50.06,11.96,336.79,40938.71,2.188,0.119,18.8,2904.8,14.81,115.93,1.4612,2.287e-05,5.03,87.95,9.32,0.8291
2022-03-21 19:00:00,155.77,0.9054,0.7966,27.96,86.76,50.42,12.02,337.73,41180.55,2.181,0.1195,18.81,2917.96,14.87,116.7,1.4639,2.301e-05,5.063,88.76,9.33,0.8468
2022-03-21 20:00:00,155.09,0.903,0.8045,27.91,86.59,50.25,12.03,336.4,41120.01,2.18,0.1191,18.71,2909.89,14.87,116.16,1.463,2.298e-05,5.019,88.59,9.31,0.8387
2022-03-21 21:00:00,155.68,0.9077,0.8062,27.95,87.61,50.52,12.07,337.6,41305.52,2.202,0.1199,18.88,2921.04,14.98,116.39,1.4698,2.307e-05,5.016,89.05,9.36,0.8418
2022-03-21 22:00:00,155.13,0.9073,0.821,27.98,86.79,50.45,12.02,334.6,41120.01,2.207,0.1195,18.73,2908.09,14.93,116.23,1.4693,2.299e-05,5.0,88.72,9.3,0.8362
2022-03-21 23:00:00,153.88,0.9179,0.828,27.93,86.22,50.16,11.96,334.93,41002.25,2.193,0.1193,18.75,2890.03,15.0,116.13,1.4646,2.294e-05,4.965,88.62,9.35,0.8373
2022-03-22 00:00:00,155.0,0.9163,0.8083,27.86,86.57,50.28,11.92,341.66,41133.83,2.206,0.1196,18.81,2903.86,15.14,117.5,1.4697,2.307e-05,5.0,88.86,9.41,0.8359
2022-03-22 01:00:00,153.83,0.9124,0.8074,27.75,85.85,50.28,11.85,338.76,41180.69,2.204,0.1197,18.82,2898.46,15.09,117.46,1.4662,2.31e-05,4.964,89.06,9.43,0.8451
2022-03-22 02:00:00,155.97,0.9231,0.8179,28.08,88.54,51.17,12.16,342.48,41841.09,2.256,0.1211,19.22,2963.99,15.43,120.22,1.4848,2.331e-05,5.019,90.13,9.66,0.8476
2022-03-22 03:00:00,159.16,0.9301,0.8151,28.25,87.86,51.98,12.31,348.29,42236.46,2.273,0.1218,19.61,3006.83,15.54,119.41,1.5,2.343e-05,5.084,91.03,9.8,0.8522
2022-03-22 04:00:00,159.54,0.9455,0.8267,28.67,88.99,52.18,12.38,352.54,42989.52,2.323,0.1228,19.9,3027.73,15.71,120.12,1.5094,2.377e-05,5.131,92.01,9.9,0.8551
2022-03-22 05:00:00,158.49,0.9451,0.826,28.43,88.65,51.98,12.34,354.02,42850.0,2.307,0.1232,19.89,3012.64,15.72,120.4,1.51,2.369e-05,5.111,91.45,10.16,0.8509
2022-03-22 06:00:00,157.04,0.937,0.8156,28.21,88.5,51.22,12.16,353.88,42247.99,2.278,0.1222,19.69,2984.73,15.51,119.19,1.4995,2.347e-05,5.083,90.1,9.91,0.8432
2022-03-22 07:00:00,158.2,0.9375,0.8204,28.37,88.25,51.52,12.24,355.6,42215.94,2.282,0.1227,19.75,2993.0,15.51,119.35,1.507,2.359e-05,5.136,90.3,9.96,0.8472
2022-03-22 08:00:00,159.5,0.9417,0.8229,28.46,88.63,51.8,12.32,360.99,42548.0,2.295,0.124,19.88,3013.61,15.63,121.57,1.5184,2.371e-05,5.13,91.01,10.01,0.8465
2022-03-22 09:00:00,159.22,0.9461,0.8256,28.25,88.1,51.46,12.26,367.02,42460.99,2.284,0.1242,19.91,3006.02,15.71,121.84,1.5167,2.366e-05,5.112,90.78,9.97,0.8459
2022-03-22 10:00:00,160.02,0.9477,0.8421,28.51,88.38,51.7,12.34,371.05,42829.67,2.291,0.1241,20.12,3019.17,15.75,121.92,1.5209,2.378e-05,5.135,91.67,10.02,0.8487
2022-03-22 11:00:00,160.03,0.9569,0.8488,28.55,89.04,51.91,12.39,371.8,42983.0,2.3,0.1239,20.15,3020.74,15.85,122.46,1.5256,2.389e-05,5.146,92.05,10.02,0.8484
2022-03-22 12:00:00,158.84,0.956,0.8354,28.39,86.86,51.75,12.32,373.01,42950.41,2.283,0.1234,20.01,3009.72,15.71,122.12,1.5179,2.378e-05,5.118,91.6,9.97,0.8447
2022-03-22 13:00:00,157.47,0.9782,0.8376,28.51,86.18,51.86,12.3,372.84,42826.15,2.277,0.1235,19.89,3002.37,15.67,121.79,1.5177,2.377e-05,5.1,91.96,9.92,0.845
2022-03-22 14:00:00,156.69,0.9745,0.8313,28.58,86.45,51.81,12.31,370.07,42760.66,2.283,0.1239,19.99,3008.51,15.64,121.04,1.5202,2.372e-05,5.141,93.08,9.98,0.8448
2022-03-22 15:00:00,155.68,0.9704,0.8278,28.26,85.9,51.76,12.25,367.96,42573.81,2.272,0.1234,19.95,3002.76,15.52,120.62,1.5115,2.361e-05,5.096,92.6,10.0,0.8374
2022-03-22 16:00:00,155.37,0.9678,0.8258,28.2,85.59,52.0,12.18,380.76,42515.0,2.304,0.1229,19.88,2999.01,15.58,120.97,1.5117,2.354e-05,5.081,92.55,10.03,0.8393
2022-03-22 17:00:00,155.77,0.9759,0.826,28.25,86.29,52.39,12.25,383.59,42616.99,2.297,0.1234,20.01,3006.93,15.66,123.26,1.5204,2.357e-05,5.119,93.0,10.06,0.8354
2022-03-22 18:00:00,155.11,0.9701,0.828,28.1,85.95,53.15,12.21,382.25,42563.33,2.286,0.1233,19.95,3000.5,15.55,122.52,1.5159,2.359e-05,5.195,92.18,10.02,0.8293
2022-03-22 19:00:00,153.93,0.9587,0.8171,27.9,84.85,52.54,12.1,379.06,42284.41,2.259,0.1223,19.79,2984.52,15.43,121.01,1.5044,2.356e-05,5.195,91.42,9.86,0.8291
2022-03-22 20:00:00,155.49,0.9671,0.8203,28.07,85.63,53.01,12.12,380.67,42588.59,2.279,0.1231,19.94,3001.28,15.54,121.51,1.5128,2.372e-05,5.352,91.84,9.88,0.8348
2022-03-22 21:00:00,155.55,0.9828,0.8236,28.31,86.16,53.07,12.17,381.83,42833.03,2.304,0.1234,20.12,3015.49,15.58,122.27,1.5294,2.382e-05,5.321,92.21,9.93,0.8416
2022-03-22 22:00:00,154.82,0.9736,0.8308,28.13,85.53,52.82,12.11,379.62,42529.15,2.273,0.1229,20.06,2999.8,15.55,122.21,1.5117,2.364e-05,5.251,91.53,9.81,0.8394
2022-03-22 23:00:00,152.85,0.9753,0.8268,28.03,83.98,52.46,11.97,375.54,42364.13,2.268,0.1225,20.23,2969.64,15.43,122.81,1.5072,2.346e-05,5.174,90.48,9.76,0.8366
2022-03-23 00:00:00,153.41,0.9812,0.8197,28.0,83.42,52.3,11.97,376.0,42402.56,2.294,0.1232,20.17,2974.2,15.42,123.29,1.5138,2.342e-05,5.146,90.58,9.83,0.8423
2022-03-23 01:00:00,152.81,0.9819,0.8149,27.89,83.76,51.98,11.88,365.39,42322.66,2.266,0.1226,20.08,2959.04,15.32,121.9,1.5064,2.338e-05,5.046,90.49,9.79,0.8359
2022-03-23 02:00:00,152.83,0.9756,0.8157,27.95,84.45,51.98,11.92,359.25,42324.96,2.291,0.1224,20.55,2975.75,15.4,121.22,1.5143,2.339e-05,5.056,90.83,9.88,0.8313
2022-03-23 03:00:00,151.29,0.9672,0.8097,27.82,83.51,51.27,11.81,357.0,42073.94,2.265,0.1219,20.28,2947.0,15.26,119.95,1.5008,2.326e-05,5.04,90.16,9.75,0.8281
2022-03-23 04:00:00,151.91,0.9647,0.8135,27.93,84.13,51.22,11.84,356.72,41944.35,2.25,0.1217,20.16,2937.69,15.29,119.81,1.502,2.327e-05,5.15,90.45,9.73,0.8272
2022-03-23 05:00:00,153.06,0.9663,0.8144,27.94,84.87,51.39,11.9,361.32,42021.36,2.259,0.1219,20.39,2948.21,15.3,120.37,1.5053,2.336e-05,5.253,90.86,9.79,0.8273
2022-03-23 06:00:00,154.26,0.9716,0.8172,27.96,85.38,51.8,11.94,365.74,42232.31,2.275,0.122,20.46,2957.07,15.39,120.27,1.5093,2.347e-05,5.228,91.7,9.8,0.8282
2022-03-23 07:00:00,152.95,0.9712,0.8159,27.78,85.19,51.93,11.94,362.76,42107.74,2.266,0.1221,20.3,2948.94,15.42,120.18,1.5057,2.343e-05,5.109,91.14,9.76,0.8227
2022-03-23 08:00:00,153.21,0.9729,0.8172,27.54,85.16,51.9,11.95,365.43,42229.43,2.269,0.1224,20.3,2955.69,15.39,119.79,1.5109,2.344e-05,5.059,91.11,9.81,0.8235
2022-03-23 09:00:00,152.86,0.972,0.8151,27.43,84.57,51.67,11.93,363.18,42166.63,2.271,0.122,20.22,2955.66,15.34,119.02,1.5108,2.348e-05,5.058,91.04,9.81,0.8242
2022-03-23 10:00:00,153.75,0.9894,0.8263,27.55,84.85,51.91,12.06,362.12,42156.52,2.3,0.1224,20.25,2960.08,15.4,119.39,1.5172,2.365e-05,5.04,91.45,9.85,0.8276
2022-03-23 11:00:00,153.01,0.9826,0.8239,27.53,84.2,51.83,12.02,360.75,42039.78,2.292,0.1225,20.24,2949.33,15.32,119.42,1.5135,2.364e-05,5.087,91.34,9.83,0.8239
2022-03-23 12:00:00,153.62,0.9959,0.8278,27.68,84.69,52.27,12.12,368.04,42359.04,2.323,0.1227,20.49,2962.8,15.45,120.5,1.5233,2.372e-05,5.074,92.52,9.9,0.8271
